addr,x,y,null,null.1
60000098:,000630b0,000996a8,.0......,
60000098:,0005e338,0009b244,8...D...,
60000098:,000596b8,0009cd64,....d...,
60000098:,00054a5c,0009e984,\J......,
60000098:,0004fb60,000a055c,`...\...,
60000098:,0004af10,000a1ff4,........,
60000098:,00046240,000a3b88,@b...;..,
60000098:,000415d0,000a57d8,.....W..,
60000098:,0003c870,000a73a8,p....s..,
60000098:,00037c0c,000a8eb8,.|......,
60000098:,00032e64,000aabbc,d.......,
60000098:,0002e018,000ac87c,....|...,
60000098:,000292a4,000ae4c0,........,
60000098:,000246b0,000affbc,.F......,
60000098:,0001f968,000b1ca8,h.......,
60000098:,0001ad64,000b385c,d...\8..,
60000098:,00016178,000b52e0,xa...R..,
60000098:,000113fc,000b6ed8,.....n..,
60000098:,0000c728,000b89f4,(.......,
60000098:,00007b38,000ba5f8,8{......,
60000098:,00002be8,000bc278,.+..x...,
60000098:,003fdee8,000bde6c,..?.l...,
60000098:,003f92a8,000bf8f8,..?.....,
60000098:,003f4440,000c14f8,@D?.....,
60000098:,003ef5f8,000c30a8,..>..0..,
60000098:,003ea8e0,000c4b30,..>.0K..,
60000098:,003e59cc,000c67c4,.Y>..g..,
60000098:,003e0c14,000c83f0,..>.....,
60000098:,003dbe0c,000c9fc4,..=.....,
60000098:,003d7090,000cbbb8,.p=.....,
60000098:,003d2260,000cd7c0,"`""=.....",
60000098:,003cd4e8,000cf2f0,..<.....,
60000098:,003c8544,000d0ff0,D.<.....,
60000098:,003c3968,000d2b98,h9<..+..,
60000098:,003becc4,000d46e4,..;..F..,
60000098:,003b9f50,000d62d8,P.;..b..,
60000098:,003b51b8,000d7fcc,.Q;.....,
60000098:,003b05bc,000d9a48,..;.H...,
60000098:,003ab928,000db64c,(.:.L...,
60000098:,003a6a90,000dd320,.j:.,...
60000098:,003a1d94,000def04,..:.....,
60000098:,0039d0e8,000e0ac8,..9.....,
60000098:,003982c0,000e2610,..9..&..,
60000098:,00393530,000e4164,059.dA..,
60000098:,0038e8e8,000e5cec,..8..\..,
60000098:,00389a84,000e78d4,..8..x..,
60000098:,00384eb8,000e94b8,.N8.....,
60000098:,0038034c,000eb074,L.8.t...,
60000098:,0037b7dc,000ecbc8,..7.....,
60000098:,00376a40,000ee8f0,@j7.....,
60000098:,00371d78,000f03f0,x.7.....,
60000098:,0036d214,000f2014,..6..,..
60000098:,00368394,000f3bd8,..6..;..,
60000098:,003636bc,000f577c,.66.|W..,
60000098:,0035e960,000f72dc,`.5..r..,
60000098:,00359d4c,000f8e14,L.5.....,
60000098:,00354f74,000faa50,tO5.P...,
60000098:,00350264,000fc5e8,d.5.....,
60000098:,0034b678,000fe0e8,x.4.....,
60000098:,003467b8,000ffcbc,.g4.....,
60000098:,003419c0,001018fc,..4.....,
60000098:,0033ccc4,001035a8,..3..5..,
60000098:,00337fd4,00105200,..3..R..,
60000098:,00333184,00106d98,.13..m..,
60000098:,0032e40c,00108940,..2.@...,
60000098:,003296b4,0010a600,..2.....,
60000098:,00324ab0,0010c12c,".J2.,...",
60000098:,0031fc64,0010dc90,d.1.....,
60000098:,0031ae84,0010f82c,"..1.,...",
60000098:,00316178,00111480,xa1.....,
60000098:,003113a8,0011318c,..1..1..,
60000098:,0030c57c,00114ea4,|.0..N..,
60000098:,00307938,00116aa0,8y0..j..,
60000098:,00302b58,001185dc,X+0.....,
60000098:,002fdc78,0011a188,x./.....,
60000098:,002f9038,0011bc2c,"8./.,...",
60000098:,002f42ec,0011d824,.B/.$...,
60000098:,002ef5f4,0011f30c,........,
60000098:,002ea7dc,00120e54,....T...,
60000098:,002e5944,00122ab8,DY...*..,
60000098:,002e0c90,001245a4,.....E..,
60000098:,002dbef0,001260d0,..-..`..,
60000098:,002d70f0,00127c78,.p-.x|..,
60000098:,002d2310,0012983c,.,
60000098:,002cd7a0,0012b460,"..,.`...",
60000098:,002c8af4,0012d048,"..,.H...",
60000098:,002c3f34,0012eb04,"4?,.....",
60000098:,002befa4,001305d8,..+.....,
60000098:,002ba2e8,001321a0,..+..!..,
60000098:,002b54fc,00133e48,.T+.H>..,
60000098:,002b05d4,00135a28,..+.(Z..,
60000098:,002ab87c,001376dc,|.*..v..,
60000098:,002a6e24,001391ec,$n*.....,
60000098:,002a206c,0013acec,l,*.....
60000098:,0029d2d4,0013c7d8,..).....,
60000098:,00298570,0013e404,p.).....,
60000098:,002939f4,0013ff30,.9).0...,
60000098:,0028ec64,00141ae0,d.(.....,
60000098:,00289dcc,0014369c,..(..6..,
60000098:,00285100,001451d8,.Q(..Q..,
60000098:,00280274,00146e48,t.(.Hn..,
60000098:,0027b530,001488c0,0.'.....,
60000098:,00276640,0014a560,@f'.`...,
60000098:,00271ae4,0014c084,..'.....,
60000098:,0026cc54,0014dc30,T.&.0...,
60000098:,00267eec,0014f820,.~&.,...
60000098:,00262f10,00151510,./&.....,
60000098:,0025e298,001530bc,..%..0..,
60000098:,002592fc,00154d28,..%.(M..,
60000098:,00254824,00156630,$H%.0f..,
60000098:,0024f9f8,00158244,..$.D...,
60000098:,0024ab20,00159dec,.$.....,
60000098:,00245f48,0015b9ac,H_$.....,
60000098:,002411f0,0015d694,..$.....,
60000098:,0023c5fc,0015f174,..,
60000098:,00237724,00160e28,$w,
60000098:,00232950,00162a34,P),
60000098:,0022dc34,0016468c,"4.""..F..",
60000098:,00228da8,00166434,".."".4d..",
60000098:,00223f60,001680a0,"`?"".....",
60000098:,0021f1f8,00169c74,..!.t...,
60000098:,0021a2c8,0016b8e4,..!.....,
60000098:,00215734,0016d3a8,4W!.....,
60000098:,00210968,0016ee64,h.!.d...,
60000098:,0020ba88,00170b38,..,.8...
60000098:,00206d94,001726e0,.m,..&..
60000098:,00201eb4,0017433c,..,.<C..
60000098:,001fd2b4,00175eb0,.....^..,
60000098:,001f8550,001779ec,P....y..,
60000098:,001f38a0,001795bc,.8......,
60000098:,001eec24,0017b0d0,$.......,
60000098:,001e9df0,0017cca8,........,
60000098:,001e4fe0,0017e900,.O......,
60000098:,001e02ec,001804cc,........,
60000098:,001db524,00181f30,$...0...,
60000098:,001d69d4,00183b58,.i..X;..,
60000098:,001d1c8c,00185758,....XW..,
60000098:,001cce84,001872c0,.....r..,
60000098:,001c80d8,00188e30,....0...,
60000098:,001c3430,0018aa20,04..,...
60000098:,001be7e8,0018c650,....P...,
60000098:,001b9af8,0018e1e8,........,
60000098:,001b4d58,0018fd04,XM......,
60000098:,001b0064,00191784,d.......,
60000098:,001ab358,0019337c,X...|3..,
60000098:,001a64dc,00194f6c,.d..lO..,
60000098:,001a186c,00196ba8,l....k..,
60000098:,0019cb94,001987bc,........,
60000098:,00197e50,0019a2f4,P~......,
60000098:,0019312c,0019be0c,",1......",
60000098:,0018e400,0019d998,........,
60000098:,001896b8,0019f4fc,........,
60000098:,00184978,001a11b4,xI......,
60000098:,0017fdc8,001a2d0c,.....-..,
60000098:,0017b024,001a48e8,$....H..,
60000098:,00176194,001a656c,.a..le..,
60000098:,00171488,001a8118,........,
60000098:,0016c8fc,001a9bb8,........,
60000098:,00167c38,001ab798,8|......,
60000098:,00162b9c,001ad39c,.+......,
60000098:,0015de34,001aefd4,4.......,
60000098:,001592b4,001b0b04,........,
60000098:,00154524,001b2624,$E..$&..,
60000098:,0014f76c,001b4188,l....A..,
60000098:,0014a98c,001b5e24,....$^..,
60000098:,00145d10,001b7928,.]..(y..,
60000098:,00140eac,001b9518,........,
60000098:,0013c074,001bb160,t...`...,
60000098:,00137260,001bcdb4,`r......,
60000098:,001324c8,001be914,.$......,
60000098:,0012d7dc,001c057c,....|...,
60000098:,00128a20,001c2088,....,..
60000098:,00123dd8,001c3b7c,.=..|;..,
60000098:,0011f0d4,001c5748,....HW..,
60000098:,0011a208,001c73e8,.....s..,
60000098:,001154f8,001c9020,.T..,...
60000098:,0011074c,001caca0,L.......,
60000098:,0010ba48,001cc90c,H.......,
60000098:,00106c88,001ce424,.l..$...,
60000098:,00101fe8,001d00b4,........,
60000098:,000fd000,001d1cb4,........,
60000098:,000f8540,001d37ac,@....7..,
60000098:,000f3850,001d5228,P8..(R..,
60000098:,000eea68,001d6ddc,h....m..,
60000098:,000e9e3c,001d8958,<...X...,
60000098:,000e50b4,001da5b0,.P......,
60000098:,000e02fc,001dc160,....`...,
60000098:,000db3f0,001ddcec,........,
60000098:,000d6614,001df85c,.f..\...,
60000098:,000d1948,001e13f4,H.......,
60000098:,000ccaf8,001e2fc4,...../..,
60000098:,000c7dc8,001e4b00,.}...K..,
60000098:,000c30a4,001e6688,.0...f..,
60000098:,000be18c,001e82b0,........,
60000098:,000b948c,001e9d8c,........,
60000098:,000b47b8,001eb948,.G..H...,
60000098:,000afb3c,001ed4fc,<.......,
60000098:,000aad2c,001ef0fc,",.......",
60000098:,000a5fd4,001f0c9c,._......,
60000098:,000a131c,001f28a4,.....(..,
