addr,x,y,null,null.1
60000098:,0006f4cc,00089950,....P...,
60000098:,0006f4f0,00089ae0,........,
60000098:,0006f514,00089c70,....p...,
60000098:,0006f538,00089dfc,8.......,
60000098:,0006f55c,00089f88,\.......,
60000098:,0006f580,0008a114,........,
60000098:,0006f598,0008a220,....,...
60000098:,0006f5bc,0008a3b0,........,
60000098:,0006f5e0,0008a53c,....<...,
60000098:,0006f604,0008a6d0,........,
60000098:,0006f628,0008a860,(...`...,
60000098:,0006f64c,0008a9f0,L.......,
60000098:,0006f664,0008aaf8,d.......,
60000098:,0006f688,0008ac88,........,
60000098:,0006f6ac,0008ae18,........,
60000098:,0006f6ac,0008ae18,........,
60000098:,0006f6d0,0008afa4,........,
60000098:,0006f6d0,0008afa4,........,
60000098:,0006f6f4,0008b134,....4...,
60000098:,0006f6f4,0008b134,....4...,
60000098:,0006f718,0008b2c4,........,
60000098:,0006f718,0008b2c4,........,
60000098:,0006f73c,0008b454,<...T...,
60000098:,0006f760,0008b5e8,`.......,
60000098:,0006f784,0008b778,....x...,
60000098:,0006f79c,0008b880,........,
60000098:,0006f7c0,0008ba10,........,
60000098:,0006f7e4,0008bba4,........,
60000098:,0006f808,0008bd38,....8...,
60000098:,0006f82c,0008becc,",.......",
60000098:,0006f850,0008c060,P...`...,
60000098:,0006f868,0008c168,h...h...,
60000098:,0006f88c,0008c2f8,........,
60000098:,0006f8b0,0008c488,........,
60000098:,0006f8d4,0008c618,........,
60000098:,0006f8f8,0008c7ac,........,
60000098:,0006f910,0008c8b8,........,
60000098:,0006f934,0008ca48,4...H...,
60000098:,0006f958,0008cbd8,X.......,
60000098:,0006f97c,0008cd64,|...d...,
60000098:,0006f9a0,0008cef4,........,
60000098:,0006f9b8,0008d004,........,
60000098:,0006f9dc,0008d194,........,
60000098:,0006fa00,0008d328,....(...,
60000098:,0006fa24,0008d4c0,$.......,
60000098:,0006fa3c,0008d5c8,<.......,
60000098:,0006fa48,0008d64c,H...L...,
60000098:,0006fa60,0008d754,`...T...,
60000098:,0006fa60,0008d754,`...T...,
60000098:,0006fa78,0008d860,x...`...,
60000098:,0006fa84,0008d8e8,........,
60000098:,0006fa9c,0008d9f4,........,
60000098:,0006faa8,0008da7c,....|...,
60000098:,0006fac0,0008db88,........,
60000098:,0006fae4,0008dd18,........,
60000098:,0006fb08,0008dea4,........,
60000098:,0006fb20,0008dfb4,.......,
60000098:,0006fb44,0008e148,D...H...,
60000098:,0006fb64,0008e2d8,d.......,
60000098:,0006fb88,0008e470,....p...,
60000098:,0006fbac,0008e600,........,
60000098:,0006fbc4,0008e70c,........,
60000098:,0006fbe8,0008e898,........,
60000098:,0006fc0c,0008ea2c,"....,...",
60000098:,0006fc30,0008ebc0,0.......,
60000098:,0006fc54,0008ed50,T...P...,
60000098:,0006fc6c,0008ee58,l...X...,
60000098:,0006fc90,0008efe8,........,
60000098:,0006fcb4,0008f178,....x...,
60000098:,0006fcd8,0008f308,........,
60000098:,0006fcfc,0008f49c,........,
60000098:,0006fd14,0008f5a4,........,
60000098:,0006fd38,0008f738,8...8...,
60000098:,0006fd5c,0008f8c8,\.......,
60000098:,0006fd80,0008fa50,....P...,
60000098:,0006fda4,0008fbe4,........,
60000098:,0006fdbc,0008fcf0,........,
60000098:,0006fdd4,0008fdf8,........,
60000098:,0006fde0,0008fe7c,....|...,
60000098:,0006fdf8,0008ff84,........,
60000098:,0006fe04,00090008,........,
60000098:,0006fe1c,00090114,........,
60000098:,0006fe28,00090198,(.......,
60000098:,0006fe34,0009021c,4.......,
60000098:,0006fe58,000903ac,X.......,
60000098:,0006fe7c,00090540,|...@...,
60000098:,0006fea0,000906d0,........,
60000098:,0006fec4,00090860,....`...,
60000098:,0006fee8,000909f0,........,
60000098:,0006ff00,00090afc,........,
60000098:,0006ff24,00090c8c,$.......,
60000098:,0006ff48,00090e18,H.......,
60000098:,0006ff6c,00090fa8,l.......,
60000098:,0006ff90,00091138,....8...,
60000098:,0006ffa8,00091240,....@...,
60000098:,0006ffcc,000913d8,........,
60000098:,0006fff0,00091570,....p...,
60000098:,00070014,000916fc,........,
60000098:,00070038,0009188c,8.......,
60000098:,00070050,00091998,P.......,
60000098:,00070074,00091b28,t...(...,
60000098:,00070098,00091cc0,........,
60000098:,000700bc,00091e50,....P...,
60000098:,000700e0,00091fe0,........,
60000098:,000700f8,000920f0,.....,..
60000098:,0007011c,00092284,".....""..",
60000098:,00070140,00092418,@....$..,
60000098:,00070164,000925ac,d....%..,
60000098:,00070164,000925ac,d....%..,
60000098:,00070188,00092740,....@'..,
60000098:,00070188,00092740,....@'..,
60000098:,000701ac,000928d8,.....(..,
60000098:,000701ac,000928d8,.....(..,
60000098:,000701c4,000929e4,.....)..,
60000098:,000701d0,00092a6c,....l*..,
60000098:,000701f4,00092bf8,.....+..,
60000098:,0007020c,00092d04,.....-..,
60000098:,00070230,00092e90,0.......,
60000098:,00070254,0009301c,T....0..,
60000098:,00070278,000931ac,x....1..,
60000098:,0007029c,00093340,....@3..,
60000098:,000702b4,0009344c,....L4..,
60000098:,000702d8,000935d8,.....5..,
60000098:,000702fc,00093768,....h7..,
60000098:,00070320,000938f8,....8..,
60000098:,00070344,00093a84,D....:..,
60000098:,0007035c,00093b90,\....;..,
60000098:,00070380,00093d1c,.....=..,
60000098:,000703a4,00093eac,.....>..,
60000098:,000703cc,00094038,....8@..,
60000098:,000703f0,000941c8,.....A..,
60000098:,00070408,000942d4,.....B..,
60000098:,0007042c,00094464,",...dD..",
60000098:,00070450,000945fc,P....E..,
60000098:,00070474,00094788,t....G..,
60000098:,00070498,00094914,.....I..,
60000098:,000704bc,00094aac,.....J..,
60000098:,000704d4,00094bbc,.....K..,
60000098:,000704f8,00094d4c,....LM..,
60000098:,00070504,00094dd0,.....M..,
60000098:,0007051c,00094ed8,.....N..,
60000098:,0007051c,00094ed8,.....N..,
60000098:,00070540,00095070,@...pP..,
60000098:,00070540,00095070,@...pP..,
60000098:,00070564,000951fc,d....Q..,
60000098:,00070564,000951fc,d....Q..,
60000098:,00070588,0009538c,.....S..,
60000098:,000705ac,00095518,.....U..,
60000098:,000705c4,00095624,....$V..,
60000098:,000705e8,000957b4,.....W..,
60000098:,0007060c,00095948,....HY..,
60000098:,00070630,00095ad4,0....Z..,
60000098:,00070654,00095c60,T...`\..,
60000098:,00070678,00095df0,x....]..,
60000098:,00070690,00095f00,....._..,
60000098:,000706b4,00096090,.....`..,
60000098:,000706d8,0009621c,.....b..,
60000098:,000706f8,000963ac,.....c..,
60000098:,00070710,000964b8,.....d..,
60000098:,00070734,00096648,4...Hf..,
60000098:,00070758,000967d8,X....g..,
60000098:,0007077c,0009696c,|...li..,
60000098:,000707a0,00096afc,.....j..,
60000098:,000707c4,00096c8c,.....l..,
60000098:,000707dc,00096d98,.....m..,
60000098:,00070800,00096f30,....0o..,
60000098:,00070824,000970bc,$....p..,
60000098:,00070848,0009724c,H...Lr..,
60000098:,0007086c,000973e0,l....s..,
60000098:,00070884,000974ec,.....t..,
60000098:,00070890,00097570,....pu..,
60000098:,000708a8,0009767c,....|v..,
60000098:,000708b4,00097700,.....w..,
60000098:,000708cc,00097810,.....x..,
60000098:,000708d8,00097894,.....x..,
60000098:,000708f0,000979a0,.....y..,
60000098:,000708f0,000979a0,.....y..,
60000098:,00070914,00097b30,....0{..,
60000098:,00070938,00097cc0,8....|..,
60000098:,0007095c,00097e4c,\...L~..,
60000098:,00070974,00097f58,t...X...,
60000098:,00070998,000980e8,........,
60000098:,000709bc,00098278,....x...,
60000098:,000709e0,00098408,........,
60000098:,00070a04,0009859c,........,
60000098:,00070a28,00098728,(...(...,
60000098:,00070a40,00098830,@...0...,
60000098:,00070a64,000989c0,d.......,
60000098:,00070a88,00098b50,....P...,
60000098:,00070aac,00098ce0,........,
60000098:,00070ad0,00098e78,....x...,
60000098:,00070ae8,00098f80,........,
60000098:,00070b0c,0009910c,........,
60000098:,00070b30,000992a0,0.......,
60000098:,00070b54,00099430,T...0...,
60000098:,00070b78,000995c0,x.......,
60000098:,00070b90,000996cc,........,
60000098:,00070bb4,00099858,....X...,
60000098:,00070bd8,000999e8,........,
60000098:,00070bfc,00099b78,....x...,
60000098:,00070c20,00099d08,.......,
60000098:,00070c20,00099d08,.......,
60000098:,00070c38,00099e10,8.......,
60000098:,00070c44,00099e98,D.......,
60000098:,00070c5c,00099fa0,\.......,
60000098:,00070c68,0009a024,h...$...,
60000098:,00070c80,0009a12c,"....,...",
60000098:,00070c80,0009a12c,"....,...",
60000098:,00070ca4,0009a2bc,........,
60000098:,00070cc8,0009a44c,....L...,
60000098:,00070cec,0009a5dc,........,
60000098:,00070d10,0009a768,....h...,
60000098:,00070d28,0009a870,(...p...,
60000098:,00070d4c,0009a9fc,L.......,
60000098:,00070d70,0009ab8c,p.......,
60000098:,00070d94,0009ad18,........,
60000098:,00070db8,0009aea4,........,
60000098:,00070dd0,0009afac,........,
60000098:,00070df4,0009b13c,....<...,
60000098:,00070e18,0009b2d0,........,
60000098:,00070e3c,0009b460,<...`...,
60000098:,00070e60,0009b5f0,`.......,
60000098:,00070e84,0009b77c,....|...,
60000098:,00070e9c,0009b884,........,
60000098:,00070ec0,0009ba1c,........,
60000098:,00070ee4,0009bbac,........,
60000098:,00070f08,0009bd38,....8...,
60000098:,00070f2c,0009becc,",.......",
60000098:,00070f44,0009bfd4,D.......,
60000098:,00070f68,0009c168,h...h...,
60000098:,00070f8c,0009c2f8,........,
60000098:,00070fb0,0009c48c,........,
60000098:,00070fb0,0009c48c,........,
60000098:,00070fd4,0009c61c,........,
60000098:,00070fd4,0009c61c,........,
60000098:,00070fec,0009c728,....(...,
60000098:,00070ff8,0009c7ac,........,
60000098:,00071010,0009c8b8,........,
60000098:,0007101c,0009c940,....@...,
60000098:,00071034,0009ca4c,4...L...,
60000098:,00071058,0009cbe4,X.......,
60000098:,0007107c,0009cd74,|...t...,
60000098:,000710a0,0009cf00,........,
60000098:,000710c4,0009d08c,........,
60000098:,000710dc,0009d194,........,
60000098:,00071100,0009d328,....(...,
60000098:,00071124,0009d4b8,$.......,
60000098:,00071148,0009d648,H...H...,
60000098:,0007116c,0009d7d4,l.......,
60000098:,00071190,0009d960,....`...,
60000098:,000711a8,0009da6c,....l...,
60000098:,000711cc,0009dc00,........,
60000098:,000711f0,0009dd90,........,
60000098:,00071214,0009df24,....$...,
60000098:,00071238,0009e0b4,8.......,
60000098:,00071250,0009e1c0,P.......,
60000098:,00071274,0009e350,t...P...,
60000098:,00071298,0009e4dc,........,
60000098:,000712bc,0009e66c,....l...,
60000098:,000712e0,0009e7f8,........,
60000098:,000712f8,0009e900,........,
60000098:,0007131c,0009ea90,........,
60000098:,00071340,0009ec20,@...,...
60000098:,0007134c,0009eca4,L.......,
60000098:,00071364,0009edac,d.......,
60000098:,00071370,0009ee34,p...4...,
60000098:,00071388,0009ef3c,....<...,
60000098:,00071388,0009ef3c,....<...,
60000098:,000713ac,0009f0cc,........,
60000098:,000713ac,0009f0cc,........,
60000098:,000713d0,0009f25c,....\...,
60000098:,000713f4,0009f3ec,........,
60000098:,0007140c,0009f4f8,........,
60000098:,00071430,0009f684,0.......,
60000098:,00071454,0009f81c,T.......,
60000098:,00071478,0009f9b0,x.......,
60000098:,0007149c,0009fb3c,....<...,
60000098:,000714c0,0009fcd0,........,
60000098:,000714d8,0009fdd8,........,
60000098:,000714fc,0009ff6c,....l...,
60000098:,00071520,000a00fc,.......,
60000098:,00071544,000a028c,D.......,
60000098:,0007155c,000a0398,\.......,
60000098:,00071580,000a0524,....$...,
60000098:,000715a4,000a06b4,........,
